"date","count","lang","page","rank","month","title"
2008-05-16,66,"de","Lampedusa","-1","200805","Lampedusa"
2008-05-17,210,"de","Lampedusa","-1","200805","Lampedusa"
2008-05-14,92,"de","Lampedusa","-1","200805","Lampedusa"
2008-05-15,109,"de","Lampedusa","-1","200805","Lampedusa"
2008-05-18,147,"de","Lampedusa","-1","200805","Lampedusa"
2008-05-19,107,"de","Lampedusa","-1","200805","Lampedusa"
2008-05-29,89,"de","Lampedusa","-1","200805","Lampedusa"
2008-05-28,108,"de","Lampedusa","-1","200805","Lampedusa"
2008-05-23,82,"de","Lampedusa","-1","200805","Lampedusa"
2008-05-22,94,"de","Lampedusa","-1","200805","Lampedusa"
2008-05-21,133,"de","Lampedusa","-1","200805","Lampedusa"
2008-05-20,86,"de","Lampedusa","-1","200805","Lampedusa"
2008-05-27,82,"de","Lampedusa","-1","200805","Lampedusa"
2008-05-26,99,"de","Lampedusa","-1","200805","Lampedusa"
2008-05-25,80,"de","Lampedusa","-1","200805","Lampedusa"
2008-05-24,77,"de","Lampedusa","-1","200805","Lampedusa"
2008-05-01,85,"de","Lampedusa","-1","200805","Lampedusa"
2008-05-03,66,"de","Lampedusa","-1","200805","Lampedusa"
2008-05-02,231,"de","Lampedusa","-1","200805","Lampedusa"
2008-05-05,109,"de","Lampedusa","-1","200805","Lampedusa"
2008-05-04,75,"de","Lampedusa","-1","200805","Lampedusa"
2008-05-07,73,"de","Lampedusa","-1","200805","Lampedusa"
2008-05-06,65,"de","Lampedusa","-1","200805","Lampedusa"
2008-05-09,69,"de","Lampedusa","-1","200805","Lampedusa"
2008-05-08,93,"de","Lampedusa","-1","200805","Lampedusa"
2008-05-30,80,"de","Lampedusa","-1","200805","Lampedusa"
2008-06-21,67,"de","Lampedusa","-1","200806","Lampedusa"
2008-06-27,105,"de","Lampedusa","-1","200806","Lampedusa"
2008-06-24,117,"de","Lampedusa","-1","200806","Lampedusa"
2008-06-25,111,"de","Lampedusa","-1","200806","Lampedusa"
2008-06-13,71,"de","Lampedusa","-1","200806","Lampedusa"
2008-06-12,94,"de","Lampedusa","-1","200806","Lampedusa"
2008-06-11,77,"de","Lampedusa","-1","200806","Lampedusa"
2008-06-10,78,"de","Lampedusa","-1","200806","Lampedusa"
2008-06-17,108,"de","Lampedusa","-1","200806","Lampedusa"
2008-06-16,125,"de","Lampedusa","-1","200806","Lampedusa"
2008-06-15,74,"de","Lampedusa","-1","200806","Lampedusa"
2008-06-14,73,"de","Lampedusa","-1","200806","Lampedusa"
2008-06-30,101,"de","Lampedusa","-1","200806","Lampedusa"
2008-06-19,112,"de","Lampedusa","-1","200806","Lampedusa"
2008-06-18,270,"de","Lampedusa","-1","200806","Lampedusa"
2008-06-28,109,"de","Lampedusa","-1","200806","Lampedusa"
2008-06-29,63,"de","Lampedusa","-1","200806","Lampedusa"
2008-06-08,68,"de","Lampedusa","-1","200806","Lampedusa"
2008-06-09,48,"de","Lampedusa","-1","200806","Lampedusa"
2008-06-04,71,"de","Lampedusa","-1","200806","Lampedusa"
2008-06-05,88,"de","Lampedusa","-1","200806","Lampedusa"
2008-06-06,65,"de","Lampedusa","-1","200806","Lampedusa"
2008-06-07,86,"de","Lampedusa","-1","200806","Lampedusa"
2008-06-26,134,"de","Lampedusa","-1","200806","Lampedusa"
2008-06-01,0,"de","Lampedusa","-1","200806","Lampedusa"
2008-06-02,0,"de","Lampedusa","-1","200806","Lampedusa"
2008-06-03,84,"de","Lampedusa","-1","200806","Lampedusa"
2008-06-22,64,"de","Lampedusa","-1","200806","Lampedusa"
2008-06-23,84,"de","Lampedusa","-1","200806","Lampedusa"
2008-06-20,129,"de","Lampedusa","-1","200806","Lampedusa"
2008-07-10,133,"de","Lampedusa","-1","200807","Lampedusa"
2008-07-11,119,"de","Lampedusa","-1","200807","Lampedusa"
2008-07-12,119,"de","Lampedusa","-1","200807","Lampedusa"
2008-07-07,138,"de","Lampedusa","-1","200807","Lampedusa"
2008-07-06,202,"de","Lampedusa","-1","200807","Lampedusa"
2008-07-05,93,"de","Lampedusa","-1","200807","Lampedusa"
2008-07-04,118,"de","Lampedusa","-1","200807","Lampedusa"
2008-07-03,150,"de","Lampedusa","-1","200807","Lampedusa"
2008-07-02,119,"de","Lampedusa","-1","200807","Lampedusa"
2008-07-09,183,"de","Lampedusa","-1","200807","Lampedusa"
2008-07-08,470,"de","Lampedusa","-1","200807","Lampedusa"
2008-08-04,259,"de","Lampedusa","-1","200808","Lampedusa"
2008-08-31,144,"de","Lampedusa","-1","200808","Lampedusa"
2008-08-23,322,"de","Lampedusa","-1","200808","Lampedusa"
2008-08-11,192,"de","Lampedusa","-1","200808","Lampedusa"
2008-08-10,127,"de","Lampedusa","-1","200808","Lampedusa"
2008-08-13,256,"de","Lampedusa","-1","200808","Lampedusa"
2008-08-12,297,"de","Lampedusa","-1","200808","Lampedusa"
2008-08-15,82,"de","Lampedusa","-1","200808","Lampedusa"
2008-08-14,160,"de","Lampedusa","-1","200808","Lampedusa"
2008-08-17,129,"de","Lampedusa","-1","200808","Lampedusa"
2008-08-16,80,"de","Lampedusa","-1","200808","Lampedusa"
2008-08-19,161,"de","Lampedusa","-1","200808","Lampedusa"
2008-08-18,152,"de","Lampedusa","-1","200808","Lampedusa"
2008-08-30,123,"de","Lampedusa","-1","200808","Lampedusa"
2008-08-02,1028,"de","Lampedusa","-1","200808","Lampedusa"
2008-08-03,217,"de","Lampedusa","-1","200808","Lampedusa"
2008-08-26,348,"de","Lampedusa","-1","200808","Lampedusa"
2008-08-01,531,"de","Lampedusa","-1","200808","Lampedusa"
2008-08-06,182,"de","Lampedusa","-1","200808","Lampedusa"
2008-08-21,127,"de","Lampedusa","-1","200808","Lampedusa"
2008-08-22,392,"de","Lampedusa","-1","200808","Lampedusa"
2008-08-05,267,"de","Lampedusa","-1","200808","Lampedusa"
2008-08-08,151,"de","Lampedusa","-1","200808","Lampedusa"
2008-08-09,97,"de","Lampedusa","-1","200808","Lampedusa"
2008-08-28,244,"de","Lampedusa","-1","200808","Lampedusa"
2008-08-29,187,"de","Lampedusa","-1","200808","Lampedusa"
2008-08-24,573,"de","Lampedusa","-1","200808","Lampedusa"
2008-08-25,397,"de","Lampedusa","-1","200808","Lampedusa"
2008-08-27,358,"de","Lampedusa","-1","200808","Lampedusa"
2008-08-20,147,"de","Lampedusa","-1","200808","Lampedusa"
2008-08-07,149,"de","Lampedusa","-1","200808","Lampedusa"
2008-09-23,107,"de","Lampedusa","-1","200809","Lampedusa"
2008-09-02,139,"de","Lampedusa","-1","200809","Lampedusa"
2008-09-27,151,"de","Lampedusa","-1","200809","Lampedusa"
2008-09-26,149,"de","Lampedusa","-1","200809","Lampedusa"
2008-09-25,192,"de","Lampedusa","-1","200809","Lampedusa"
2008-09-24,142,"de","Lampedusa","-1","200809","Lampedusa"
2008-09-09,178,"de","Lampedusa","-1","200809","Lampedusa"
2008-09-22,149,"de","Lampedusa","-1","200809","Lampedusa"
2008-09-21,104,"de","Lampedusa","-1","200809","Lampedusa"
2008-09-20,59,"de","Lampedusa","-1","200809","Lampedusa"
2008-09-05,116,"de","Lampedusa","-1","200809","Lampedusa"
2008-09-04,103,"de","Lampedusa","-1","200809","Lampedusa"
2008-09-07,281,"de","Lampedusa","-1","200809","Lampedusa"
2008-09-06,123,"de","Lampedusa","-1","200809","Lampedusa"
2008-09-01,199,"de","Lampedusa","-1","200809","Lampedusa"
2008-09-03,153,"de","Lampedusa","-1","200809","Lampedusa"
2008-09-08,203,"de","Lampedusa","-1","200809","Lampedusa"
2008-09-28,300,"de","Lampedusa","-1","200809","Lampedusa"
2008-09-30,111,"de","Lampedusa","-1","200809","Lampedusa"
2008-09-29,142,"de","Lampedusa","-1","200809","Lampedusa"
2008-09-18,111,"de","Lampedusa","-1","200809","Lampedusa"
2008-09-19,88,"de","Lampedusa","-1","200809","Lampedusa"
2008-09-16,162,"de","Lampedusa","-1","200809","Lampedusa"
2008-09-17,109,"de","Lampedusa","-1","200809","Lampedusa"
2008-09-14,302,"de","Lampedusa","-1","200809","Lampedusa"
2008-09-15,213,"de","Lampedusa","-1","200809","Lampedusa"
2008-09-12,142,"de","Lampedusa","-1","200809","Lampedusa"
2008-09-13,104,"de","Lampedusa","-1","200809","Lampedusa"
2008-09-10,175,"de","Lampedusa","-1","200809","Lampedusa"
2008-09-11,235,"de","Lampedusa","-1","200809","Lampedusa"
2008-10-09,427,"de","Lampedusa","-1","200810","Lampedusa"
2008-10-08,373,"de","Lampedusa","-1","200810","Lampedusa"
2008-10-03,184,"de","Lampedusa","-1","200810","Lampedusa"
2008-10-02,297,"de","Lampedusa","-1","200810","Lampedusa"
2008-10-01,136,"de","Lampedusa","-1","200810","Lampedusa"
2008-10-07,109,"de","Lampedusa","-1","200810","Lampedusa"
2008-10-06,164,"de","Lampedusa","-1","200810","Lampedusa"
2008-10-05,131,"de","Lampedusa","-1","200810","Lampedusa"
2008-10-04,146,"de","Lampedusa","-1","200810","Lampedusa"
2008-10-21,0,"de","Lampedusa","-1","200810","Lampedusa"
2008-10-20,222,"de","Lampedusa","-1","200810","Lampedusa"
2008-10-23,150,"de","Lampedusa","-1","200810","Lampedusa"
2008-10-22,0,"de","Lampedusa","-1","200810","Lampedusa"
2008-10-25,94,"de","Lampedusa","-1","200810","Lampedusa"
2008-10-24,101,"de","Lampedusa","-1","200810","Lampedusa"
2008-10-27,156,"de","Lampedusa","-1","200810","Lampedusa"
2008-10-26,108,"de","Lampedusa","-1","200810","Lampedusa"
2008-10-29,130,"de","Lampedusa","-1","200810","Lampedusa"
2008-10-28,70,"de","Lampedusa","-1","200810","Lampedusa"
2008-10-30,145,"de","Lampedusa","-1","200810","Lampedusa"
2008-10-31,80,"de","Lampedusa","-1","200810","Lampedusa"
2008-10-14,130,"de","Lampedusa","-1","200810","Lampedusa"
2008-10-15,91,"de","Lampedusa","-1","200810","Lampedusa"
2008-10-16,209,"de","Lampedusa","-1","200810","Lampedusa"
2008-10-17,330,"de","Lampedusa","-1","200810","Lampedusa"
2008-10-10,158,"de","Lampedusa","-1","200810","Lampedusa"
2008-10-11,98,"de","Lampedusa","-1","200810","Lampedusa"
2008-10-12,129,"de","Lampedusa","-1","200810","Lampedusa"
2008-10-13,116,"de","Lampedusa","-1","200810","Lampedusa"
2008-10-18,107,"de","Lampedusa","-1","200810","Lampedusa"
2008-10-19,393,"de","Lampedusa","-1","200810","Lampedusa"
2008-11-28,107,"de","Lampedusa","-1","200811","Lampedusa"
2008-11-29,286,"de","Lampedusa","-1","200811","Lampedusa"
2008-11-17,111,"de","Lampedusa","-1","200811","Lampedusa"
2008-11-16,130,"de","Lampedusa","-1","200811","Lampedusa"
2008-11-15,87,"de","Lampedusa","-1","200811","Lampedusa"
2008-11-14,96,"de","Lampedusa","-1","200811","Lampedusa"
2008-11-13,100,"de","Lampedusa","-1","200811","Lampedusa"
2008-11-12,112,"de","Lampedusa","-1","200811","Lampedusa"
2008-11-11,160,"de","Lampedusa","-1","200811","Lampedusa"
2008-11-10,325,"de","Lampedusa","-1","200811","Lampedusa"
2008-11-30,218,"de","Lampedusa","-1","200811","Lampedusa"
2008-11-19,76,"de","Lampedusa","-1","200811","Lampedusa"
2008-11-18,109,"de","Lampedusa","-1","200811","Lampedusa"
2008-11-26,104,"de","Lampedusa","-1","200811","Lampedusa"
2008-11-27,100,"de","Lampedusa","-1","200811","Lampedusa"
2008-11-01,67,"de","Lampedusa","-1","200811","Lampedusa"
2008-11-02,81,"de","Lampedusa","-1","200811","Lampedusa"
2008-11-03,108,"de","Lampedusa","-1","200811","Lampedusa"
2008-11-04,87,"de","Lampedusa","-1","200811","Lampedusa"
2008-11-05,88,"de","Lampedusa","-1","200811","Lampedusa"
2008-11-06,132,"de","Lampedusa","-1","200811","Lampedusa"
2008-11-07,97,"de","Lampedusa","-1","200811","Lampedusa"
2008-11-08,73,"de","Lampedusa","-1","200811","Lampedusa"
2008-11-09,867,"de","Lampedusa","-1","200811","Lampedusa"
2008-11-24,116,"de","Lampedusa","-1","200811","Lampedusa"
2008-11-25,110,"de","Lampedusa","-1","200811","Lampedusa"
2008-11-22,78,"de","Lampedusa","-1","200811","Lampedusa"
2008-11-23,83,"de","Lampedusa","-1","200811","Lampedusa"
2008-11-20,84,"de","Lampedusa","-1","200811","Lampedusa"
2008-11-21,87,"de","Lampedusa","-1","200811","Lampedusa"
2008-12-29,410,"de","Lampedusa","-1","200812","Lampedusa"
2008-12-28,257,"de","Lampedusa","-1","200812","Lampedusa"
2008-12-27,638,"de","Lampedusa","-1","200812","Lampedusa"
2008-12-26,607,"de","Lampedusa","-1","200812","Lampedusa"
2008-12-25,63,"de","Lampedusa","-1","200812","Lampedusa"
2008-12-24,58,"de","Lampedusa","-1","200812","Lampedusa"
2008-12-23,85,"de","Lampedusa","-1","200812","Lampedusa"
2008-12-22,128,"de","Lampedusa","-1","200812","Lampedusa"
2008-12-21,174,"de","Lampedusa","-1","200812","Lampedusa"
2008-12-20,141,"de","Lampedusa","-1","200812","Lampedusa"
2008-12-05,114,"de","Lampedusa","-1","200812","Lampedusa"
2008-12-04,92,"de","Lampedusa","-1","200812","Lampedusa"
2008-12-07,229,"de","Lampedusa","-1","200812","Lampedusa"
2008-12-06,57,"de","Lampedusa","-1","200812","Lampedusa"
2008-12-01,135,"de","Lampedusa","-1","200812","Lampedusa"
2008-12-03,72,"de","Lampedusa","-1","200812","Lampedusa"
2008-12-02,124,"de","Lampedusa","-1","200812","Lampedusa"
2008-12-09,166,"de","Lampedusa","-1","200812","Lampedusa"
2008-12-08,169,"de","Lampedusa","-1","200812","Lampedusa"
2008-12-30,611,"de","Lampedusa","-1","200812","Lampedusa"
2008-12-31,752,"de","Lampedusa","-1","200812","Lampedusa"
2008-12-16,175,"de","Lampedusa","-1","200812","Lampedusa"
2008-12-17,131,"de","Lampedusa","-1","200812","Lampedusa"
2008-12-14,155,"de","Lampedusa","-1","200812","Lampedusa"
2008-12-15,175,"de","Lampedusa","-1","200812","Lampedusa"
2008-12-12,218,"de","Lampedusa","-1","200812","Lampedusa"
2008-12-13,147,"de","Lampedusa","-1","200812","Lampedusa"
2008-12-10,166,"de","Lampedusa","-1","200812","Lampedusa"
2008-12-11,168,"de","Lampedusa","-1","200812","Lampedusa"
2008-12-18,152,"de","Lampedusa","-1","200812","Lampedusa"
2008-12-19,116,"de","Lampedusa","-1","200812","Lampedusa"
2009-01-29,4133,"de","Lampedusa","-1","200901","Lampedusa"
2009-01-19,160,"de","Lampedusa","-1","200901","Lampedusa"
2009-01-18,154,"de","Lampedusa","-1","200901","Lampedusa"
2009-01-13,229,"de","Lampedusa","-1","200901","Lampedusa"
2009-01-12,163,"de","Lampedusa","-1","200901","Lampedusa"
2009-01-11,240,"de","Lampedusa","-1","200901","Lampedusa"
2009-01-10,427,"de","Lampedusa","-1","200901","Lampedusa"
2009-01-17,142,"de","Lampedusa","-1","200901","Lampedusa"
2009-01-16,179,"de","Lampedusa","-1","200901","Lampedusa"
2009-01-15,153,"de","Lampedusa","-1","200901","Lampedusa"
2009-01-14,222,"de","Lampedusa","-1","200901","Lampedusa"
2009-01-31,656,"de","Lampedusa","-1","200901","Lampedusa"
2009-01-30,2651,"de","Lampedusa","-1","200901","Lampedusa"
2009-01-24,7313,"de","Lampedusa","-1","200901","Lampedusa"
2009-01-22,991,"de","Lampedusa","-1","200901","Lampedusa"
2009-01-23,948,"de","Lampedusa","-1","200901","Lampedusa"
2009-01-20,155,"de","Lampedusa","-1","200901","Lampedusa"
2009-01-21,321,"de","Lampedusa","-1","200901","Lampedusa"
2009-01-27,6369,"de","Lampedusa","-1","200901","Lampedusa"
2009-01-04,215,"de","Lampedusa","-1","200901","Lampedusa"
2009-01-05,277,"de","Lampedusa","-1","200901","Lampedusa"
2009-01-06,172,"de","Lampedusa","-1","200901","Lampedusa"
2009-01-07,120,"de","Lampedusa","-1","200901","Lampedusa"
2009-01-26,10206,"de","Lampedusa","-1","200901","Lampedusa"
2009-01-01,524,"de","Lampedusa","-1","200901","Lampedusa"
2009-01-02,249,"de","Lampedusa","-1","200901","Lampedusa"
2009-01-03,260,"de","Lampedusa","-1","200901","Lampedusa"
2009-01-28,6795,"de","Lampedusa","-1","200901","Lampedusa"
2009-01-25,7315,"de","Lampedusa","-1","200901","Lampedusa"
2009-01-08,156,"de","Lampedusa","-1","200901","Lampedusa"
2009-01-09,106,"de","Lampedusa","-1","200901","Lampedusa"
2009-02-23,246,"de","Lampedusa","-1","200902","Lampedusa"
2009-02-08,243,"de","Lampedusa","-1","200902","Lampedusa"
2009-02-09,316,"de","Lampedusa","-1","200902","Lampedusa"
2009-02-22,148,"de","Lampedusa","-1","200902","Lampedusa"
2009-02-21,168,"de","Lampedusa","-1","200902","Lampedusa"
2009-02-20,310,"de","Lampedusa","-1","200902","Lampedusa"
2009-02-27,207,"de","Lampedusa","-1","200902","Lampedusa"
2009-02-26,218,"de","Lampedusa","-1","200902","Lampedusa"
2009-02-25,219,"de","Lampedusa","-1","200902","Lampedusa"
2009-02-24,183,"de","Lampedusa","-1","200902","Lampedusa"
2009-02-01,1620,"de","Lampedusa","-1","200902","Lampedusa"
2009-02-03,588,"de","Lampedusa","-1","200902","Lampedusa"
2009-02-02,823,"de","Lampedusa","-1","200902","Lampedusa"
2009-02-05,422,"de","Lampedusa","-1","200902","Lampedusa"
2009-02-04,414,"de","Lampedusa","-1","200902","Lampedusa"
2009-02-07,178,"de","Lampedusa","-1","200902","Lampedusa"
2009-02-06,238,"de","Lampedusa","-1","200902","Lampedusa"
2009-02-28,129,"de","Lampedusa","-1","200902","Lampedusa"
2009-02-18,613,"de","Lampedusa","-1","200902","Lampedusa"
2009-02-19,631,"de","Lampedusa","-1","200902","Lampedusa"
2009-02-12,223,"de","Lampedusa","-1","200902","Lampedusa"
2009-02-13,259,"de","Lampedusa","-1","200902","Lampedusa"
2009-02-10,251,"de","Lampedusa","-1","200902","Lampedusa"
2009-02-11,236,"de","Lampedusa","-1","200902","Lampedusa"
2009-02-16,250,"de","Lampedusa","-1","200902","Lampedusa"
2009-02-17,193,"de","Lampedusa","-1","200902","Lampedusa"
2009-02-14,154,"de","Lampedusa","-1","200902","Lampedusa"
2009-02-15,220,"de","Lampedusa","-1","200902","Lampedusa"
2009-03-19,196,"de","Lampedusa","-1","200903","Lampedusa"
2009-03-18,216,"de","Lampedusa","-1","200903","Lampedusa"
2009-03-31,921,"de","Lampedusa","-1","200903","Lampedusa"
2009-03-30,178,"de","Lampedusa","-1","200903","Lampedusa"
2009-03-15,412,"de","Lampedusa","-1","200903","Lampedusa"
2009-03-14,299,"de","Lampedusa","-1","200903","Lampedusa"
2009-03-17,180,"de","Lampedusa","-1","200903","Lampedusa"
2009-03-16,168,"de","Lampedusa","-1","200903","Lampedusa"
2009-03-11,188,"de","Lampedusa","-1","200903","Lampedusa"
2009-03-10,131,"de","Lampedusa","-1","200903","Lampedusa"
2009-03-13,629,"de","Lampedusa","-1","200903","Lampedusa"
2009-03-12,160,"de","Lampedusa","-1","200903","Lampedusa"
2009-03-26,153,"de","Lampedusa","-1","200903","Lampedusa"
2009-03-27,218,"de","Lampedusa","-1","200903","Lampedusa"
2009-03-28,150,"de","Lampedusa","-1","200903","Lampedusa"
2009-03-29,351,"de","Lampedusa","-1","200903","Lampedusa"
2009-03-20,137,"de","Lampedusa","-1","200903","Lampedusa"
2009-03-21,96,"de","Lampedusa","-1","200903","Lampedusa"
