"date","count","lang","page","rank","month","title"
2008-01-09,0,"de","Fl%C3%BCchtling","-1","200801","Flüchtling"
2008-01-08,0,"de","Fl%C3%BCchtling","-1","200801","Flüchtling"
2008-02-28,0,"de","Fl%C3%BCchtling","-1","200802","Flüchtling"
2008-02-26,174,"de","Fl%C3%BCchtling","-1","200802","Flüchtling"
2008-02-29,165,"de","Fl%C3%BCchtling","-1","200802","Flüchtling"
2008-02-01,121,"de","Fl%C3%BCchtling","-1","200802","Flüchtling"
2008-02-02,70,"de","Fl%C3%BCchtling","-1","200802","Flüchtling"
2008-02-03,87,"de","Fl%C3%BCchtling","-1","200802","Flüchtling"
2008-02-04,126,"de","Fl%C3%BCchtling","-1","200802","Flüchtling"
2008-02-05,118,"de","Fl%C3%BCchtling","-1","200802","Flüchtling"
2008-02-06,189,"de","Fl%C3%BCchtling","-1","200802","Flüchtling"
2008-02-07,115,"de","Fl%C3%BCchtling","-1","200802","Flüchtling"
2008-02-08,109,"de","Fl%C3%BCchtling","-1","200802","Flüchtling"
2008-02-09,88,"de","Fl%C3%BCchtling","-1","200802","Flüchtling"
2008-02-24,139,"de","Fl%C3%BCchtling","-1","200802","Flüchtling"
2008-02-25,196,"de","Fl%C3%BCchtling","-1","200802","Flüchtling"
2008-02-22,110,"de","Fl%C3%BCchtling","-1","200802","Flüchtling"
2008-02-23,84,"de","Fl%C3%BCchtling","-1","200802","Flüchtling"
2008-02-20,185,"de","Fl%C3%BCchtling","-1","200802","Flüchtling"
2008-02-21,171,"de","Fl%C3%BCchtling","-1","200802","Flüchtling"
2008-02-27,212,"de","Fl%C3%BCchtling","-1","200802","Flüchtling"
2008-02-17,117,"de","Fl%C3%BCchtling","-1","200802","Flüchtling"
2008-02-16,71,"de","Fl%C3%BCchtling","-1","200802","Flüchtling"
2008-02-15,75,"de","Fl%C3%BCchtling","-1","200802","Flüchtling"
2008-02-14,199,"de","Fl%C3%BCchtling","-1","200802","Flüchtling"
2008-02-13,176,"de","Fl%C3%BCchtling","-1","200802","Flüchtling"
2008-02-12,178,"de","Fl%C3%BCchtling","-1","200802","Flüchtling"
2008-02-11,151,"de","Fl%C3%BCchtling","-1","200802","Flüchtling"
2008-02-10,127,"de","Fl%C3%BCchtling","-1","200802","Flüchtling"
2008-02-19,183,"de","Fl%C3%BCchtling","-1","200802","Flüchtling"
2008-02-18,184,"de","Fl%C3%BCchtling","-1","200802","Flüchtling"
2008-03-14,103,"de","Fl%C3%BCchtling","-1","200803","Flüchtling"
2008-03-15,56,"de","Fl%C3%BCchtling","-1","200803","Flüchtling"
2008-03-16,79,"de","Fl%C3%BCchtling","-1","200803","Flüchtling"
2008-03-17,87,"de","Fl%C3%BCchtling","-1","200803","Flüchtling"
2008-03-10,191,"de","Fl%C3%BCchtling","-1","200803","Flüchtling"
2008-03-11,153,"de","Fl%C3%BCchtling","-1","200803","Flüchtling"
2008-03-12,135,"de","Fl%C3%BCchtling","-1","200803","Flüchtling"
2008-03-13,146,"de","Fl%C3%BCchtling","-1","200803","Flüchtling"
2008-03-18,94,"de","Fl%C3%BCchtling","-1","200803","Flüchtling"
2008-03-19,93,"de","Fl%C3%BCchtling","-1","200803","Flüchtling"
2008-03-31,200,"de","Fl%C3%BCchtling","-1","200803","Flüchtling"
2008-03-30,142,"de","Fl%C3%BCchtling","-1","200803","Flüchtling"
2008-03-09,170,"de","Fl%C3%BCchtling","-1","200803","Flüchtling"
2008-03-08,80,"de","Fl%C3%BCchtling","-1","200803","Flüchtling"
2008-03-03,0,"de","Fl%C3%BCchtling","-1","200803","Flüchtling"
2008-03-02,163,"de","Fl%C3%BCchtling","-1","200803","Flüchtling"
2008-03-01,0,"de","Fl%C3%BCchtling","-1","200803","Flüchtling"
2008-03-07,81,"de","Fl%C3%BCchtling","-1","200803","Flüchtling"
2008-03-06,192,"de","Fl%C3%BCchtling","-1","200803","Flüchtling"
2008-03-05,195,"de","Fl%C3%BCchtling","-1","200803","Flüchtling"
2008-03-04,0,"de","Fl%C3%BCchtling","-1","200803","Flüchtling"
2008-03-21,66,"de","Fl%C3%BCchtling","-1","200803","Flüchtling"
2008-03-20,78,"de","Fl%C3%BCchtling","-1","200803","Flüchtling"
2008-03-23,69,"de","Fl%C3%BCchtling","-1","200803","Flüchtling"
2008-03-22,50,"de","Fl%C3%BCchtling","-1","200803","Flüchtling"
2008-03-25,109,"de","Fl%C3%BCchtling","-1","200803","Flüchtling"
2008-03-24,83,"de","Fl%C3%BCchtling","-1","200803","Flüchtling"
2008-03-27,133,"de","Fl%C3%BCchtling","-1","200803","Flüchtling"
2008-03-26,133,"de","Fl%C3%BCchtling","-1","200803","Flüchtling"
2008-03-29,60,"de","Fl%C3%BCchtling","-1","200803","Flüchtling"
2008-03-28,122,"de","Fl%C3%BCchtling","-1","200803","Flüchtling"
2008-04-30,117,"de","Fl%C3%BCchtling","-1","200804","Flüchtling"
2008-04-15,184,"de","Fl%C3%BCchtling","-1","200804","Flüchtling"
2008-04-14,190,"de","Fl%C3%BCchtling","-1","200804","Flüchtling"
2008-04-17,116,"de","Fl%C3%BCchtling","-1","200804","Flüchtling"
2008-04-16,167,"de","Fl%C3%BCchtling","-1","200804","Flüchtling"
2008-04-11,113,"de","Fl%C3%BCchtling","-1","200804","Flüchtling"
2008-04-10,199,"de","Fl%C3%BCchtling","-1","200804","Flüchtling"
2008-04-13,133,"de","Fl%C3%BCchtling","-1","200804","Flüchtling"
2008-04-12,89,"de","Fl%C3%BCchtling","-1","200804","Flüchtling"
2008-04-19,83,"de","Fl%C3%BCchtling","-1","200804","Flüchtling"
2008-04-18,108,"de","Fl%C3%BCchtling","-1","200804","Flüchtling"
2008-04-28,197,"de","Fl%C3%BCchtling","-1","200804","Flüchtling"
2008-04-29,169,"de","Fl%C3%BCchtling","-1","200804","Flüchtling"
2008-04-20,134,"de","Fl%C3%BCchtling","-1","200804","Flüchtling"
2008-04-21,187,"de","Fl%C3%BCchtling","-1","200804","Flüchtling"
2008-04-22,165,"de","Fl%C3%BCchtling","-1","200804","Flüchtling"
2008-04-23,171,"de","Fl%C3%BCchtling","-1","200804","Flüchtling"
2008-04-24,172,"de","Fl%C3%BCchtling","-1","200804","Flüchtling"
2008-04-25,123,"de","Fl%C3%BCchtling","-1","200804","Flüchtling"
2008-04-26,70,"de","Fl%C3%BCchtling","-1","200804","Flüchtling"
2008-04-27,148,"de","Fl%C3%BCchtling","-1","200804","Flüchtling"
2008-04-06,132,"de","Fl%C3%BCchtling","-1","200804","Flüchtling"
2008-04-07,220,"de","Fl%C3%BCchtling","-1","200804","Flüchtling"
2008-04-04,100,"de","Fl%C3%BCchtling","-1","200804","Flüchtling"
2008-04-05,84,"de","Fl%C3%BCchtling","-1","200804","Flüchtling"
2008-04-02,171,"de","Fl%C3%BCchtling","-1","200804","Flüchtling"
2008-04-03,173,"de","Fl%C3%BCchtling","-1","200804","Flüchtling"
2008-04-01,156,"de","Fl%C3%BCchtling","-1","200804","Flüchtling"
2008-04-08,164,"de","Fl%C3%BCchtling","-1","200804","Flüchtling"
2008-04-09,164,"de","Fl%C3%BCchtling","-1","200804","Flüchtling"
2008-05-31,81,"de","Fl%C3%BCchtling","-1","200805","Flüchtling"
2008-05-12,123,"de","Fl%C3%BCchtling","-1","200805","Flüchtling"
2008-05-13,131,"de","Fl%C3%BCchtling","-1","200805","Flüchtling"
2008-05-10,62,"de","Fl%C3%BCchtling","-1","200805","Flüchtling"
2008-05-11,71,"de","Fl%C3%BCchtling","-1","200805","Flüchtling"
2008-05-16,122,"de","Fl%C3%BCchtling","-1","200805","Flüchtling"
2008-05-17,62,"de","Fl%C3%BCchtling","-1","200805","Flüchtling"
2008-05-14,142,"de","Fl%C3%BCchtling","-1","200805","Flüchtling"
2008-05-15,152,"de","Fl%C3%BCchtling","-1","200805","Flüchtling"
2008-05-18,136,"de","Fl%C3%BCchtling","-1","200805","Flüchtling"
2008-05-19,179,"de","Fl%C3%BCchtling","-1","200805","Flüchtling"
2008-05-29,168,"de","Fl%C3%BCchtling","-1","200805","Flüchtling"
2008-05-28,207,"de","Fl%C3%BCchtling","-1","200805","Flüchtling"
2008-05-23,116,"de","Fl%C3%BCchtling","-1","200805","Flüchtling"
2008-05-22,109,"de","Fl%C3%BCchtling","-1","200805","Flüchtling"
2008-05-21,137,"de","Fl%C3%BCchtling","-1","200805","Flüchtling"
2008-05-20,119,"de","Fl%C3%BCchtling","-1","200805","Flüchtling"
2008-05-27,149,"de","Fl%C3%BCchtling","-1","200805","Flüchtling"
2008-05-26,225,"de","Fl%C3%BCchtling","-1","200805","Flüchtling"
2008-05-25,102,"de","Fl%C3%BCchtling","-1","200805","Flüchtling"
2008-05-24,77,"de","Fl%C3%BCchtling","-1","200805","Flüchtling"
2008-05-01,88,"de","Fl%C3%BCchtling","-1","200805","Flüchtling"
2008-05-03,62,"de","Fl%C3%BCchtling","-1","200805","Flüchtling"
2008-05-02,129,"de","Fl%C3%BCchtling","-1","200805","Flüchtling"
2008-05-05,193,"de","Fl%C3%BCchtling","-1","200805","Flüchtling"
2008-05-04,124,"de","Fl%C3%BCchtling","-1","200805","Flüchtling"
2008-05-07,163,"de","Fl%C3%BCchtling","-1","200805","Flüchtling"
2008-05-06,217,"de","Fl%C3%BCchtling","-1","200805","Flüchtling"
2008-05-09,68,"de","Fl%C3%BCchtling","-1","200805","Flüchtling"
2008-05-08,174,"de","Fl%C3%BCchtling","-1","200805","Flüchtling"
2008-05-30,81,"de","Fl%C3%BCchtling","-1","200805","Flüchtling"
2008-06-21,97,"de","Fl%C3%BCchtling","-1","200806","Flüchtling"
2008-06-27,124,"de","Fl%C3%BCchtling","-1","200806","Flüchtling"
2008-06-24,109,"de","Fl%C3%BCchtling","-1","200806","Flüchtling"
2008-06-25,129,"de","Fl%C3%BCchtling","-1","200806","Flüchtling"
2008-06-13,164,"de","Fl%C3%BCchtling","-1","200806","Flüchtling"
2008-06-12,147,"de","Fl%C3%BCchtling","-1","200806","Flüchtling"
2008-06-11,161,"de","Fl%C3%BCchtling","-1","200806","Flüchtling"
2008-06-10,191,"de","Fl%C3%BCchtling","-1","200806","Flüchtling"
2008-06-17,158,"de","Fl%C3%BCchtling","-1","200806","Flüchtling"
2008-06-16,123,"de","Fl%C3%BCchtling","-1","200806","Flüchtling"
2008-06-15,101,"de","Fl%C3%BCchtling","-1","200806","Flüchtling"
2008-06-14,145,"de","Fl%C3%BCchtling","-1","200806","Flüchtling"
2008-06-30,63,"de","Fl%C3%BCchtling","-1","200806","Flüchtling"
2008-06-19,170,"de","Fl%C3%BCchtling","-1","200806","Flüchtling"
2008-06-18,177,"de","Fl%C3%BCchtling","-1","200806","Flüchtling"
2008-06-28,112,"de","Fl%C3%BCchtling","-1","200806","Flüchtling"
2008-06-29,60,"de","Fl%C3%BCchtling","-1","200806","Flüchtling"
2008-06-08,106,"de","Fl%C3%BCchtling","-1","200806","Flüchtling"
2008-06-09,108,"de","Fl%C3%BCchtling","-1","200806","Flüchtling"
2008-06-04,132,"de","Fl%C3%BCchtling","-1","200806","Flüchtling"
2008-06-05,173,"de","Fl%C3%BCchtling","-1","200806","Flüchtling"
2008-06-06,136,"de","Fl%C3%BCchtling","-1","200806","Flüchtling"
2008-06-07,90,"de","Fl%C3%BCchtling","-1","200806","Flüchtling"
2008-06-26,108,"de","Fl%C3%BCchtling","-1","200806","Flüchtling"
2008-06-01,0,"de","Fl%C3%BCchtling","-1","200806","Flüchtling"
2008-06-02,0,"de","Fl%C3%BCchtling","-1","200806","Flüchtling"
2008-06-03,215,"de","Fl%C3%BCchtling","-1","200806","Flüchtling"
2008-06-22,66,"de","Fl%C3%BCchtling","-1","200806","Flüchtling"
2008-06-23,102,"de","Fl%C3%BCchtling","-1","200806","Flüchtling"
2008-06-20,133,"de","Fl%C3%BCchtling","-1","200806","Flüchtling"
2008-07-10,82,"de","Fl%C3%BCchtling","-1","200807","Flüchtling"
2008-07-11,61,"de","Fl%C3%BCchtling","-1","200807","Flüchtling"
2008-07-12,61,"de","Fl%C3%BCchtling","-1","200807","Flüchtling"
2008-07-07,109,"de","Fl%C3%BCchtling","-1","200807","Flüchtling"
2008-07-06,82,"de","Fl%C3%BCchtling","-1","200807","Flüchtling"
2008-07-05,41,"de","Fl%C3%BCchtling","-1","200807","Flüchtling"
2008-07-04,60,"de","Fl%C3%BCchtling","-1","200807","Flüchtling"
2008-07-03,100,"de","Fl%C3%BCchtling","-1","200807","Flüchtling"
2008-07-02,94,"de","Fl%C3%BCchtling","-1","200807","Flüchtling"
2008-07-09,96,"de","Fl%C3%BCchtling","-1","200807","Flüchtling"
2008-07-08,82,"de","Fl%C3%BCchtling","-1","200807","Flüchtling"
2008-08-04,36,"de","Fl%C3%BCchtling","-1","200808","Flüchtling"
2008-08-31,65,"de","Fl%C3%BCchtling","-1","200808","Flüchtling"
2008-08-23,36,"de","Fl%C3%BCchtling","-1","200808","Flüchtling"
2008-08-11,89,"de","Fl%C3%BCchtling","-1","200808","Flüchtling"
2008-08-10,56,"de","Fl%C3%BCchtling","-1","200808","Flüchtling"
2008-08-13,91,"de","Fl%C3%BCchtling","-1","200808","Flüchtling"
2008-08-12,62,"de","Fl%C3%BCchtling","-1","200808","Flüchtling"
2008-08-15,51,"de","Fl%C3%BCchtling","-1","200808","Flüchtling"
2008-08-14,69,"de","Fl%C3%BCchtling","-1","200808","Flüchtling"
2008-08-17,47,"de","Fl%C3%BCchtling","-1","200808","Flüchtling"
2008-08-16,43,"de","Fl%C3%BCchtling","-1","200808","Flüchtling"
2008-08-19,84,"de","Fl%C3%BCchtling","-1","200808","Flüchtling"
2008-08-18,79,"de","Fl%C3%BCchtling","-1","200808","Flüchtling"
2008-08-30,57,"de","Fl%C3%BCchtling","-1","200808","Flüchtling"
2008-08-02,35,"de","Fl%C3%BCchtling","-1","200808","Flüchtling"
2008-08-03,36,"de","Fl%C3%BCchtling","-1","200808","Flüchtling"
2008-08-26,93,"de","Fl%C3%BCchtling","-1","200808","Flüchtling"
2008-08-01,29,"de","Fl%C3%BCchtling","-1","200808","Flüchtling"
2008-08-06,40,"de","Fl%C3%BCchtling","-1","200808","Flüchtling"
2008-08-21,88,"de","Fl%C3%BCchtling","-1","200808","Flüchtling"
2008-08-22,56,"de","Fl%C3%BCchtling","-1","200808","Flüchtling"
2008-08-05,46,"de","Fl%C3%BCchtling","-1","200808","Flüchtling"
2008-08-08,41,"de","Fl%C3%BCchtling","-1","200808","Flüchtling"
2008-08-09,33,"de","Fl%C3%BCchtling","-1","200808","Flüchtling"
2008-08-28,100,"de","Fl%C3%BCchtling","-1","200808","Flüchtling"
2008-08-29,84,"de","Fl%C3%BCchtling","-1","200808","Flüchtling"
2008-08-24,59,"de","Fl%C3%BCchtling","-1","200808","Flüchtling"
2008-08-25,67,"de","Fl%C3%BCchtling","-1","200808","Flüchtling"
2008-08-27,99,"de","Fl%C3%BCchtling","-1","200808","Flüchtling"
2008-08-20,73,"de","Fl%C3%BCchtling","-1","200808","Flüchtling"
2008-08-07,49,"de","Fl%C3%BCchtling","-1","200808","Flüchtling"
2008-09-23,120,"de","Fl%C3%BCchtling","-1","200809","Flüchtling"
2008-09-02,106,"de","Fl%C3%BCchtling","-1","200809","Flüchtling"
2008-09-27,68,"de","Fl%C3%BCchtling","-1","200809","Flüchtling"
2008-09-26,82,"de","Fl%C3%BCchtling","-1","200809","Flüchtling"
2008-09-25,85,"de","Fl%C3%BCchtling","-1","200809","Flüchtling"
2008-09-24,139,"de","Fl%C3%BCchtling","-1","200809","Flüchtling"
2008-09-09,117,"de","Fl%C3%BCchtling","-1","200809","Flüchtling"
2008-09-22,130,"de","Fl%C3%BCchtling","-1","200809","Flüchtling"
2008-09-21,100,"de","Fl%C3%BCchtling","-1","200809","Flüchtling"
2008-09-20,57,"de","Fl%C3%BCchtling","-1","200809","Flüchtling"
2008-09-05,75,"de","Fl%C3%BCchtling","-1","200809","Flüchtling"
2008-09-04,80,"de","Fl%C3%BCchtling","-1","200809","Flüchtling"
2008-09-07,78,"de","Fl%C3%BCchtling","-1","200809","Flüchtling"
2008-09-06,35,"de","Fl%C3%BCchtling","-1","200809","Flüchtling"
2008-09-01,88,"de","Fl%C3%BCchtling","-1","200809","Flüchtling"
2008-09-03,88,"de","Fl%C3%BCchtling","-1","200809","Flüchtling"
2008-09-08,99,"de","Fl%C3%BCchtling","-1","200809","Flüchtling"
2008-09-28,95,"de","Fl%C3%BCchtling","-1","200809","Flüchtling"
2008-09-30,92,"de","Fl%C3%BCchtling","-1","200809","Flüchtling"
2008-09-29,99,"de","Fl%C3%BCchtling","-1","200809","Flüchtling"
2008-09-18,126,"de","Fl%C3%BCchtling","-1","200809","Flüchtling"
2008-09-19,89,"de","Fl%C3%BCchtling","-1","200809","Flüchtling"
2008-09-16,107,"de","Fl%C3%BCchtling","-1","200809","Flüchtling"
2008-09-17,164,"de","Fl%C3%BCchtling","-1","200809","Flüchtling"
2008-09-14,104,"de","Fl%C3%BCchtling","-1","200809","Flüchtling"
2008-09-15,145,"de","Fl%C3%BCchtling","-1","200809","Flüchtling"
2008-09-12,94,"de","Fl%C3%BCchtling","-1","200809","Flüchtling"
2008-09-13,58,"de","Fl%C3%BCchtling","-1","200809","Flüchtling"
2008-09-10,109,"de","Fl%C3%BCchtling","-1","200809","Flüchtling"
2008-09-11,93,"de","Fl%C3%BCchtling","-1","200809","Flüchtling"
2008-10-09,122,"de","Fl%C3%BCchtling","-1","200810","Flüchtling"
2008-10-08,158,"de","Fl%C3%BCchtling","-1","200810","Flüchtling"
2008-10-03,56,"de","Fl%C3%BCchtling","-1","200810","Flüchtling"
2008-10-02,102,"de","Fl%C3%BCchtling","-1","200810","Flüchtling"
2008-10-01,114,"de","Fl%C3%BCchtling","-1","200810","Flüchtling"
2008-10-07,114,"de","Fl%C3%BCchtling","-1","200810","Flüchtling"
2008-10-06,150,"de","Fl%C3%BCchtling","-1","200810","Flüchtling"
2008-10-05,93,"de","Fl%C3%BCchtling","-1","200810","Flüchtling"
2008-10-04,75,"de","Fl%C3%BCchtling","-1","200810","Flüchtling"
2008-10-21,0,"de","Fl%C3%BCchtling","-1","200810","Flüchtling"
2008-10-20,162,"de","Fl%C3%BCchtling","-1","200810","Flüchtling"
2008-10-23,116,"de","Fl%C3%BCchtling","-1","200810","Flüchtling"
2008-10-22,0,"de","Fl%C3%BCchtling","-1","200810","Flüchtling"
2008-10-25,56,"de","Fl%C3%BCchtling","-1","200810","Flüchtling"
2008-10-24,70,"de","Fl%C3%BCchtling","-1","200810","Flüchtling"
2008-10-27,146,"de","Fl%C3%BCchtling","-1","200810","Flüchtling"
2008-10-26,92,"de","Fl%C3%BCchtling","-1","200810","Flüchtling"
2008-10-29,153,"de","Fl%C3%BCchtling","-1","200810","Flüchtling"
2008-10-28,159,"de","Fl%C3%BCchtling","-1","200810","Flüchtling"
2008-10-30,171,"de","Fl%C3%BCchtling","-1","200810","Flüchtling"
2008-10-31,71,"de","Fl%C3%BCchtling","-1","200810","Flüchtling"
2008-10-14,114,"de","Fl%C3%BCchtling","-1","200810","Flüchtling"
2008-10-15,131,"de","Fl%C3%BCchtling","-1","200810","Flüchtling"
2008-10-16,130,"de","Fl%C3%BCchtling","-1","200810","Flüchtling"
2008-10-17,78,"de","Fl%C3%BCchtling","-1","200810","Flüchtling"
2008-10-10,80,"de","Fl%C3%BCchtling","-1","200810","Flüchtling"
2008-10-11,59,"de","Fl%C3%BCchtling","-1","200810","Flüchtling"
2008-10-12,138,"de","Fl%C3%BCchtling","-1","200810","Flüchtling"
2008-10-13,147,"de","Fl%C3%BCchtling","-1","200810","Flüchtling"
2008-10-18,81,"de","Fl%C3%BCchtling","-1","200810","Flüchtling"
2008-10-19,122,"de","Fl%C3%BCchtling","-1","200810","Flüchtling"
2008-11-28,138,"de","Fl%C3%BCchtling","-1","200811","Flüchtling"
2008-11-29,92,"de","Fl%C3%BCchtling","-1","200811","Flüchtling"
2008-11-17,145,"de","Fl%C3%BCchtling","-1","200811","Flüchtling"
2008-11-16,142,"de","Fl%C3%BCchtling","-1","200811","Flüchtling"
2008-11-15,86,"de","Fl%C3%BCchtling","-1","200811","Flüchtling"
2008-11-14,84,"de","Fl%C3%BCchtling","-1","200811","Flüchtling"
2008-11-13,186,"de","Fl%C3%BCchtling","-1","200811","Flüchtling"
2008-11-12,151,"de","Fl%C3%BCchtling","-1","200811","Flüchtling"
2008-11-11,154,"de","Fl%C3%BCchtling","-1","200811","Flüchtling"
2008-11-10,221,"de","Fl%C3%BCchtling","-1","200811","Flüchtling"
2008-11-30,174,"de","Fl%C3%BCchtling","-1","200811","Flüchtling"
2008-11-19,214,"de","Fl%C3%BCchtling","-1","200811","Flüchtling"
2008-11-18,168,"de","Fl%C3%BCchtling","-1","200811","Flüchtling"
2008-11-26,183,"de","Fl%C3%BCchtling","-1","200811","Flüchtling"
2008-11-27,149,"de","Fl%C3%BCchtling","-1","200811","Flüchtling"
2008-11-01,90,"de","Fl%C3%BCchtling","-1","200811","Flüchtling"
2008-11-02,89,"de","Fl%C3%BCchtling","-1","200811","Flüchtling"
2008-11-03,163,"de","Fl%C3%BCchtling","-1","200811","Flüchtling"
2008-11-04,142,"de","Fl%C3%BCchtling","-1","200811","Flüchtling"
2008-11-05,104,"de","Fl%C3%BCchtling","-1","200811","Flüchtling"
2008-11-06,151,"de","Fl%C3%BCchtling","-1","200811","Flüchtling"
2008-11-07,117,"de","Fl%C3%BCchtling","-1","200811","Flüchtling"
2008-11-08,92,"de","Fl%C3%BCchtling","-1","200811","Flüchtling"
2008-11-09,155,"de","Fl%C3%BCchtling","-1","200811","Flüchtling"
2008-11-24,312,"de","Fl%C3%BCchtling","-1","200811","Flüchtling"
2008-11-25,177,"de","Fl%C3%BCchtling","-1","200811","Flüchtling"
2008-11-22,102,"de","Fl%C3%BCchtling","-1","200811","Flüchtling"
2008-11-23,150,"de","Fl%C3%BCchtling","-1","200811","Flüchtling"
2008-11-20,181,"de","Fl%C3%BCchtling","-1","200811","Flüchtling"
2008-11-21,193,"de","Fl%C3%BCchtling","-1","200811","Flüchtling"
2008-12-29,95,"de","Fl%C3%BCchtling","-1","200812","Flüchtling"
2008-12-28,60,"de","Fl%C3%BCchtling","-1","200812","Flüchtling"
2008-12-27,52,"de","Fl%C3%BCchtling","-1","200812","Flüchtling"
2008-12-26,56,"de","Fl%C3%BCchtling","-1","200812","Flüchtling"
2008-12-25,39,"de","Fl%C3%BCchtling","-1","200812","Flüchtling"
2008-12-24,22,"de","Fl%C3%BCchtling","-1","200812","Flüchtling"
2008-12-23,51,"de","Fl%C3%BCchtling","-1","200812","Flüchtling"
2008-12-22,50,"de","Fl%C3%BCchtling","-1","200812","Flüchtling"
2008-12-21,50,"de","Fl%C3%BCchtling","-1","200812","Flüchtling"
2008-12-20,38,"de","Fl%C3%BCchtling","-1","200812","Flüchtling"
2008-12-05,130,"de","Fl%C3%BCchtling","-1","200812","Flüchtling"
2008-12-04,229,"de","Fl%C3%BCchtling","-1","200812","Flüchtling"
2008-12-07,186,"de","Fl%C3%BCchtling","-1","200812","Flüchtling"
2008-12-06,86,"de","Fl%C3%BCchtling","-1","200812","Flüchtling"
2008-12-01,203,"de","Fl%C3%BCchtling","-1","200812","Flüchtling"
2008-12-03,182,"de","Fl%C3%BCchtling","-1","200812","Flüchtling"
2008-12-02,213,"de","Fl%C3%BCchtling","-1","200812","Flüchtling"
2008-12-09,255,"de","Fl%C3%BCchtling","-1","200812","Flüchtling"
2008-12-08,206,"de","Fl%C3%BCchtling","-1","200812","Flüchtling"
2008-12-30,61,"de","Fl%C3%BCchtling","-1","200812","Flüchtling"
2008-12-31,41,"de","Fl%C3%BCchtling","-1","200812","Flüchtling"
2008-12-16,195,"de","Fl%C3%BCchtling","-1","200812","Flüchtling"
2008-12-17,191,"de","Fl%C3%BCchtling","-1","200812","Flüchtling"
2008-12-14,165,"de","Fl%C3%BCchtling","-1","200812","Flüchtling"
2008-12-15,208,"de","Fl%C3%BCchtling","-1","200812","Flüchtling"
2008-12-12,136,"de","Fl%C3%BCchtling","-1","200812","Flüchtling"
2008-12-13,105,"de","Fl%C3%BCchtling","-1","200812","Flüchtling"
2008-12-10,206,"de","Fl%C3%BCchtling","-1","200812","Flüchtling"
2008-12-11,163,"de","Fl%C3%BCchtling","-1","200812","Flüchtling"
2008-12-18,106,"de","Fl%C3%BCchtling","-1","200812","Flüchtling"
2008-12-19,110,"de","Fl%C3%BCchtling","-1","200812","Flüchtling"
2009-01-29,160,"de","Fl%C3%BCchtling","-1","200901","Flüchtling"
2009-01-19,142,"de","Fl%C3%BCchtling","-1","200901","Flüchtling"
2009-01-18,133,"de","Fl%C3%BCchtling","-1","200901","Flüchtling"
2009-01-13,185,"de","Fl%C3%BCchtling","-1","200901","Flüchtling"
2009-01-12,217,"de","Fl%C3%BCchtling","-1","200901","Flüchtling"
2009-01-11,164,"de","Fl%C3%BCchtling","-1","200901","Flüchtling"
2009-01-10,105,"de","Fl%C3%BCchtling","-1","200901","Flüchtling"
2009-01-17,104,"de","Fl%C3%BCchtling","-1","200901","Flüchtling"
2009-01-16,130,"de","Fl%C3%BCchtling","-1","200901","Flüchtling"
2009-01-15,166,"de","Fl%C3%BCchtling","-1","200901","Flüchtling"
2009-01-14,215,"de","Fl%C3%BCchtling","-1","200901","Flüchtling"
2009-01-31,87,"de","Fl%C3%BCchtling","-1","200901","Flüchtling"
2009-01-30,80,"de","Fl%C3%BCchtling","-1","200901","Flüchtling"
