"date","count","lang","page","rank","month","title"
2008-03-26,392,"de","Einwanderung","-1","200803","Einwanderung"
2008-03-29,225,"de","Einwanderung","-1","200803","Einwanderung"
2008-03-28,263,"de","Einwanderung","-1","200803","Einwanderung"
2008-04-30,238,"de","Einwanderung","-1","200804","Einwanderung"
2008-04-15,521,"de","Einwanderung","-1","200804","Einwanderung"
2008-04-14,485,"de","Einwanderung","-1","200804","Einwanderung"
2008-04-17,438,"de","Einwanderung","-1","200804","Einwanderung"
2008-04-16,457,"de","Einwanderung","-1","200804","Einwanderung"
2008-04-11,234,"de","Einwanderung","-1","200804","Einwanderung"
2008-04-10,433,"de","Einwanderung","-1","200804","Einwanderung"
2008-04-13,437,"de","Einwanderung","-1","200804","Einwanderung"
2008-04-12,229,"de","Einwanderung","-1","200804","Einwanderung"
2008-04-19,241,"de","Einwanderung","-1","200804","Einwanderung"
2008-04-18,267,"de","Einwanderung","-1","200804","Einwanderung"
2008-04-28,527,"de","Einwanderung","-1","200804","Einwanderung"
2008-04-29,421,"de","Einwanderung","-1","200804","Einwanderung"
2008-04-20,379,"de","Einwanderung","-1","200804","Einwanderung"
2008-04-21,508,"de","Einwanderung","-1","200804","Einwanderung"
2008-04-22,468,"de","Einwanderung","-1","200804","Einwanderung"
2008-04-23,461,"de","Einwanderung","-1","200804","Einwanderung"
2008-04-24,442,"de","Einwanderung","-1","200804","Einwanderung"
2008-04-25,298,"de","Einwanderung","-1","200804","Einwanderung"
2008-04-26,237,"de","Einwanderung","-1","200804","Einwanderung"
2008-04-27,402,"de","Einwanderung","-1","200804","Einwanderung"
2008-04-06,424,"de","Einwanderung","-1","200804","Einwanderung"
2008-04-07,489,"de","Einwanderung","-1","200804","Einwanderung"
2008-04-04,227,"de","Einwanderung","-1","200804","Einwanderung"
2008-04-05,233,"de","Einwanderung","-1","200804","Einwanderung"
2008-04-02,437,"de","Einwanderung","-1","200804","Einwanderung"
2008-04-03,347,"de","Einwanderung","-1","200804","Einwanderung"
2008-04-01,406,"de","Einwanderung","-1","200804","Einwanderung"
2008-04-08,463,"de","Einwanderung","-1","200804","Einwanderung"
2008-04-09,439,"de","Einwanderung","-1","200804","Einwanderung"
2008-05-31,176,"de","Einwanderung","-1","200805","Einwanderung"
2008-05-12,271,"de","Einwanderung","-1","200805","Einwanderung"
2008-05-13,350,"de","Einwanderung","-1","200805","Einwanderung"
2008-05-10,124,"de","Einwanderung","-1","200805","Einwanderung"
2008-05-11,160,"de","Einwanderung","-1","200805","Einwanderung"
2008-05-16,258,"de","Einwanderung","-1","200805","Einwanderung"
2008-05-17,264,"de","Einwanderung","-1","200805","Einwanderung"
2008-05-14,352,"de","Einwanderung","-1","200805","Einwanderung"
2008-05-15,377,"de","Einwanderung","-1","200805","Einwanderung"
2008-05-18,391,"de","Einwanderung","-1","200805","Einwanderung"
2008-05-19,461,"de","Einwanderung","-1","200805","Einwanderung"
2008-05-29,401,"de","Einwanderung","-1","200805","Einwanderung"
2008-05-28,455,"de","Einwanderung","-1","200805","Einwanderung"
2008-05-23,226,"de","Einwanderung","-1","200805","Einwanderung"
2008-05-22,260,"de","Einwanderung","-1","200805","Einwanderung"
2008-05-21,335,"de","Einwanderung","-1","200805","Einwanderung"
2008-05-20,327,"de","Einwanderung","-1","200805","Einwanderung"
2008-05-27,469,"de","Einwanderung","-1","200805","Einwanderung"
2008-05-26,582,"de","Einwanderung","-1","200805","Einwanderung"
2008-05-25,412,"de","Einwanderung","-1","200805","Einwanderung"
2008-05-24,219,"de","Einwanderung","-1","200805","Einwanderung"
2008-05-01,260,"de","Einwanderung","-1","200805","Einwanderung"
2008-05-03,210,"de","Einwanderung","-1","200805","Einwanderung"
2008-05-02,217,"de","Einwanderung","-1","200805","Einwanderung"
2008-05-05,471,"de","Einwanderung","-1","200805","Einwanderung"
2008-05-04,440,"de","Einwanderung","-1","200805","Einwanderung"
2008-05-07,406,"de","Einwanderung","-1","200805","Einwanderung"
2008-05-06,487,"de","Einwanderung","-1","200805","Einwanderung"
2008-05-09,191,"de","Einwanderung","-1","200805","Einwanderung"
2008-05-08,368,"de","Einwanderung","-1","200805","Einwanderung"
2008-05-30,222,"de","Einwanderung","-1","200805","Einwanderung"
2008-06-21,266,"de","Einwanderung","-1","200806","Einwanderung"
2008-06-27,388,"de","Einwanderung","-1","200806","Einwanderung"
2008-06-24,461,"de","Einwanderung","-1","200806","Einwanderung"
2008-06-25,350,"de","Einwanderung","-1","200806","Einwanderung"
2008-06-13,350,"de","Einwanderung","-1","200806","Einwanderung"
2008-06-12,442,"de","Einwanderung","-1","200806","Einwanderung"
2008-06-11,463,"de","Einwanderung","-1","200806","Einwanderung"
2008-06-10,371,"de","Einwanderung","-1","200806","Einwanderung"
2008-06-17,346,"de","Einwanderung","-1","200806","Einwanderung"
2008-06-16,398,"de","Einwanderung","-1","200806","Einwanderung"
2008-06-15,194,"de","Einwanderung","-1","200806","Einwanderung"
2008-06-14,241,"de","Einwanderung","-1","200806","Einwanderung"
2008-06-30,188,"de","Einwanderung","-1","200806","Einwanderung"
2008-06-19,419,"de","Einwanderung","-1","200806","Einwanderung"
2008-06-18,331,"de","Einwanderung","-1","200806","Einwanderung"
2008-06-28,190,"de","Einwanderung","-1","200806","Einwanderung"
2008-06-29,225,"de","Einwanderung","-1","200806","Einwanderung"
2008-06-08,172,"de","Einwanderung","-1","200806","Einwanderung"
2008-06-09,330,"de","Einwanderung","-1","200806","Einwanderung"
2008-06-04,419,"de","Einwanderung","-1","200806","Einwanderung"
2008-06-05,415,"de","Einwanderung","-1","200806","Einwanderung"
2008-06-06,325,"de","Einwanderung","-1","200806","Einwanderung"
2008-06-07,260,"de","Einwanderung","-1","200806","Einwanderung"
2008-06-26,354,"de","Einwanderung","-1","200806","Einwanderung"
2008-06-01,0,"de","Einwanderung","-1","200806","Einwanderung"
2008-06-02,0,"de","Einwanderung","-1","200806","Einwanderung"
2008-06-03,424,"de","Einwanderung","-1","200806","Einwanderung"
2008-06-22,199,"de","Einwanderung","-1","200806","Einwanderung"
2008-06-23,314,"de","Einwanderung","-1","200806","Einwanderung"
2008-06-20,317,"de","Einwanderung","-1","200806","Einwanderung"
2008-07-10,198,"de","Einwanderung","-1","200807","Einwanderung"
2008-07-11,180,"de","Einwanderung","-1","200807","Einwanderung"
2008-07-12,139,"de","Einwanderung","-1","200807","Einwanderung"
2008-07-07,273,"de","Einwanderung","-1","200807","Einwanderung"
2008-07-06,197,"de","Einwanderung","-1","200807","Einwanderung"
2008-07-05,164,"de","Einwanderung","-1","200807","Einwanderung"
2008-07-04,182,"de","Einwanderung","-1","200807","Einwanderung"
2008-07-03,243,"de","Einwanderung","-1","200807","Einwanderung"
2008-07-02,238,"de","Einwanderung","-1","200807","Einwanderung"
2008-07-09,299,"de","Einwanderung","-1","200807","Einwanderung"
2008-07-08,252,"de","Einwanderung","-1","200807","Einwanderung"
2008-08-04,143,"de","Einwanderung","-1","200808","Einwanderung"
2008-08-31,215,"de","Einwanderung","-1","200808","Einwanderung"
2008-08-23,121,"de","Einwanderung","-1","200808","Einwanderung"
2008-08-11,193,"de","Einwanderung","-1","200808","Einwanderung"
2008-08-10,117,"de","Einwanderung","-1","200808","Einwanderung"
2008-08-13,215,"de","Einwanderung","-1","200808","Einwanderung"
2008-08-12,205,"de","Einwanderung","-1","200808","Einwanderung"
2008-08-15,156,"de","Einwanderung","-1","200808","Einwanderung"
2008-08-14,212,"de","Einwanderung","-1","200808","Einwanderung"
2008-08-17,202,"de","Einwanderung","-1","200808","Einwanderung"
2008-08-16,124,"de","Einwanderung","-1","200808","Einwanderung"
2008-08-19,281,"de","Einwanderung","-1","200808","Einwanderung"
2008-08-18,232,"de","Einwanderung","-1","200808","Einwanderung"
2008-08-30,128,"de","Einwanderung","-1","200808","Einwanderung"
2008-08-02,86,"de","Einwanderung","-1","200808","Einwanderung"
2008-08-03,107,"de","Einwanderung","-1","200808","Einwanderung"
2008-08-26,297,"de","Einwanderung","-1","200808","Einwanderung"
2008-08-01,103,"de","Einwanderung","-1","200808","Einwanderung"
2008-08-06,171,"de","Einwanderung","-1","200808","Einwanderung"
2008-08-21,224,"de","Einwanderung","-1","200808","Einwanderung"
2008-08-22,146,"de","Einwanderung","-1","200808","Einwanderung"
2008-08-05,149,"de","Einwanderung","-1","200808","Einwanderung"
2008-08-08,146,"de","Einwanderung","-1","200808","Einwanderung"
2008-08-09,116,"de","Einwanderung","-1","200808","Einwanderung"
2008-08-28,255,"de","Einwanderung","-1","200808","Einwanderung"
2008-08-29,156,"de","Einwanderung","-1","200808","Einwanderung"
2008-08-24,209,"de","Einwanderung","-1","200808","Einwanderung"
2008-08-25,259,"de","Einwanderung","-1","200808","Einwanderung"
2008-08-27,286,"de","Einwanderung","-1","200808","Einwanderung"
2008-08-20,205,"de","Einwanderung","-1","200808","Einwanderung"
2008-08-07,158,"de","Einwanderung","-1","200808","Einwanderung"
2008-09-23,415,"de","Einwanderung","-1","200809","Einwanderung"
2008-09-02,265,"de","Einwanderung","-1","200809","Einwanderung"
2008-09-27,138,"de","Einwanderung","-1","200809","Einwanderung"
2008-09-26,235,"de","Einwanderung","-1","200809","Einwanderung"
2008-09-25,340,"de","Einwanderung","-1","200809","Einwanderung"
2008-09-24,389,"de","Einwanderung","-1","200809","Einwanderung"
2008-09-09,309,"de","Einwanderung","-1","200809","Einwanderung"
2008-09-22,364,"de","Einwanderung","-1","200809","Einwanderung"
2008-09-21,331,"de","Einwanderung","-1","200809","Einwanderung"
2008-09-20,201,"de","Einwanderung","-1","200809","Einwanderung"
2008-09-05,248,"de","Einwanderung","-1","200809","Einwanderung"
2008-09-04,346,"de","Einwanderung","-1","200809","Einwanderung"
2008-09-07,283,"de","Einwanderung","-1","200809","Einwanderung"
2008-09-06,169,"de","Einwanderung","-1","200809","Einwanderung"
2008-09-01,396,"de","Einwanderung","-1","200809","Einwanderung"
2008-09-03,366,"de","Einwanderung","-1","200809","Einwanderung"
2008-09-08,348,"de","Einwanderung","-1","200809","Einwanderung"
2008-09-28,253,"de","Einwanderung","-1","200809","Einwanderung"
2008-09-30,275,"de","Einwanderung","-1","200809","Einwanderung"
2008-09-29,359,"de","Einwanderung","-1","200809","Einwanderung"
2008-09-18,336,"de","Einwanderung","-1","200809","Einwanderung"
2008-09-19,224,"de","Einwanderung","-1","200809","Einwanderung"
2008-09-16,323,"de","Einwanderung","-1","200809","Einwanderung"
2008-09-17,381,"de","Einwanderung","-1","200809","Einwanderung"
2008-09-14,332,"de","Einwanderung","-1","200809","Einwanderung"
2008-09-15,393,"de","Einwanderung","-1","200809","Einwanderung"
2008-09-12,212,"de","Einwanderung","-1","200809","Einwanderung"
2008-09-13,211,"de","Einwanderung","-1","200809","Einwanderung"
2008-09-10,333,"de","Einwanderung","-1","200809","Einwanderung"
2008-09-11,410,"de","Einwanderung","-1","200809","Einwanderung"
2008-10-09,346,"de","Einwanderung","-1","200810","Einwanderung"
2008-10-08,366,"de","Einwanderung","-1","200810","Einwanderung"
2008-10-03,182,"de","Einwanderung","-1","200810","Einwanderung"
2008-10-02,179,"de","Einwanderung","-1","200810","Einwanderung"
2008-10-01,358,"de","Einwanderung","-1","200810","Einwanderung"
2008-10-07,371,"de","Einwanderung","-1","200810","Einwanderung"
2008-10-06,352,"de","Einwanderung","-1","200810","Einwanderung"
2008-10-05,317,"de","Einwanderung","-1","200810","Einwanderung"
2008-10-04,173,"de","Einwanderung","-1","200810","Einwanderung"
2008-10-21,0,"de","Einwanderung","-1","200810","Einwanderung"
2008-10-20,437,"de","Einwanderung","-1","200810","Einwanderung"
2008-10-23,405,"de","Einwanderung","-1","200810","Einwanderung"
2008-10-22,0,"de","Einwanderung","-1","200810","Einwanderung"
2008-10-25,245,"de","Einwanderung","-1","200810","Einwanderung"
2008-10-24,250,"de","Einwanderung","-1","200810","Einwanderung"
2008-10-27,450,"de","Einwanderung","-1","200810","Einwanderung"
2008-10-26,385,"de","Einwanderung","-1","200810","Einwanderung"
2008-10-29,561,"de","Einwanderung","-1","200810","Einwanderung"
2008-10-28,453,"de","Einwanderung","-1","200810","Einwanderung"
2008-10-30,385,"de","Einwanderung","-1","200810","Einwanderung"
2008-10-31,257,"de","Einwanderung","-1","200810","Einwanderung"
2008-10-14,453,"de","Einwanderung","-1","200810","Einwanderung"
2008-10-15,371,"de","Einwanderung","-1","200810","Einwanderung"
2008-10-16,396,"de","Einwanderung","-1","200810","Einwanderung"
2008-10-17,280,"de","Einwanderung","-1","200810","Einwanderung"
2008-10-10,220,"de","Einwanderung","-1","200810","Einwanderung"
2008-10-11,176,"de","Einwanderung","-1","200810","Einwanderung"
2008-10-12,307,"de","Einwanderung","-1","200810","Einwanderung"
2008-10-13,347,"de","Einwanderung","-1","200810","Einwanderung"
2008-10-18,215,"de","Einwanderung","-1","200810","Einwanderung"
2008-10-19,360,"de","Einwanderung","-1","200810","Einwanderung"
2008-11-28,250,"de","Einwanderung","-1","200811","Einwanderung"
2008-11-29,206,"de","Einwanderung","-1","200811","Einwanderung"
2008-11-17,466,"de","Einwanderung","-1","200811","Einwanderung"
2008-11-16,498,"de","Einwanderung","-1","200811","Einwanderung"
2008-11-15,227,"de","Einwanderung","-1","200811","Einwanderung"
2008-11-14,274,"de","Einwanderung","-1","200811","Einwanderung"
2008-11-13,434,"de","Einwanderung","-1","200811","Einwanderung"
2008-11-12,483,"de","Einwanderung","-1","200811","Einwanderung"
2008-11-11,497,"de","Einwanderung","-1","200811","Einwanderung"
2008-11-10,475,"de","Einwanderung","-1","200811","Einwanderung"
2008-11-30,363,"de","Einwanderung","-1","200811","Einwanderung"
2008-11-19,460,"de","Einwanderung","-1","200811","Einwanderung"
2008-11-18,392,"de","Einwanderung","-1","200811","Einwanderung"
2008-11-26,470,"de","Einwanderung","-1","200811","Einwanderung"
2008-11-27,386,"de","Einwanderung","-1","200811","Einwanderung"
2008-11-01,265,"de","Einwanderung","-1","200811","Einwanderung"
2008-11-02,388,"de","Einwanderung","-1","200811","Einwanderung"
2008-11-03,551,"de","Einwanderung","-1","200811","Einwanderung"
2008-11-04,471,"de","Einwanderung","-1","200811","Einwanderung"
2008-11-05,897,"de","Einwanderung","-1","200811","Einwanderung"
2008-11-06,477,"de","Einwanderung","-1","200811","Einwanderung"
2008-11-07,285,"de","Einwanderung","-1","200811","Einwanderung"
2008-11-08,247,"de","Einwanderung","-1","200811","Einwanderung"
2008-11-09,408,"de","Einwanderung","-1","200811","Einwanderung"
2008-11-24,470,"de","Einwanderung","-1","200811","Einwanderung"
2008-11-25,556,"de","Einwanderung","-1","200811","Einwanderung"
2008-11-22,279,"de","Einwanderung","-1","200811","Einwanderung"
2008-11-23,469,"de","Einwanderung","-1","200811","Einwanderung"
2008-11-20,419,"de","Einwanderung","-1","200811","Einwanderung"
2008-11-21,315,"de","Einwanderung","-1","200811","Einwanderung"
2008-12-29,140,"de","Einwanderung","-1","200812","Einwanderung"
2008-12-28,208,"de","Einwanderung","-1","200812","Einwanderung"
2008-12-27,145,"de","Einwanderung","-1","200812","Einwanderung"
2008-12-26,131,"de","Einwanderung","-1","200812","Einwanderung"
2008-12-25,108,"de","Einwanderung","-1","200812","Einwanderung"
2008-12-24,72,"de","Einwanderung","-1","200812","Einwanderung"
2008-12-23,135,"de","Einwanderung","-1","200812","Einwanderung"
2008-12-22,157,"de","Einwanderung","-1","200812","Einwanderung"
2008-12-21,125,"de","Einwanderung","-1","200812","Einwanderung"
2008-12-20,116,"de","Einwanderung","-1","200812","Einwanderung"
2008-12-05,308,"de","Einwanderung","-1","200812","Einwanderung"
2008-12-04,395,"de","Einwanderung","-1","200812","Einwanderung"
2008-12-07,509,"de","Einwanderung","-1","200812","Einwanderung"
2008-12-06,201,"de","Einwanderung","-1","200812","Einwanderung"
2008-12-01,507,"de","Einwanderung","-1","200812","Einwanderung"
2008-12-03,469,"de","Einwanderung","-1","200812","Einwanderung"
2008-12-02,461,"de","Einwanderung","-1","200812","Einwanderung"
2008-12-09,558,"de","Einwanderung","-1","200812","Einwanderung"
2008-12-08,536,"de","Einwanderung","-1","200812","Einwanderung"
2008-12-30,149,"de","Einwanderung","-1","200812","Einwanderung"
2008-12-31,98,"de","Einwanderung","-1","200812","Einwanderung"
2008-12-16,443,"de","Einwanderung","-1","200812","Einwanderung"
2008-12-17,370,"de","Einwanderung","-1","200812","Einwanderung"
2008-12-14,452,"de","Einwanderung","-1","200812","Einwanderung"
2008-12-15,529,"de","Einwanderung","-1","200812","Einwanderung"
2008-12-12,244,"de","Einwanderung","-1","200812","Einwanderung"
2008-12-13,225,"de","Einwanderung","-1","200812","Einwanderung"
2008-12-10,509,"de","Einwanderung","-1","200812","Einwanderung"
2008-12-11,489,"de","Einwanderung","-1","200812","Einwanderung"
2008-12-18,270,"de","Einwanderung","-1","200812","Einwanderung"
2008-12-19,143,"de","Einwanderung","-1","200812","Einwanderung"
2009-01-29,452,"de","Einwanderung","-1","200901","Einwanderung"
2009-01-19,571,"de","Einwanderung","-1","200901","Einwanderung"
2009-01-18,478,"de","Einwanderung","-1","200901","Einwanderung"
2009-01-13,506,"de","Einwanderung","-1","200901","Einwanderung"
2009-01-12,475,"de","Einwanderung","-1","200901","Einwanderung"
2009-01-11,385,"de","Einwanderung","-1","200901","Einwanderung"
2009-01-10,284,"de","Einwanderung","-1","200901","Einwanderung"
2009-01-17,308,"de","Einwanderung","-1","200901","Einwanderung"
2009-01-16,280,"de","Einwanderung","-1","200901","Einwanderung"
2009-01-15,465,"de","Einwanderung","-1","200901","Einwanderung"
2009-01-14,558,"de","Einwanderung","-1","200901","Einwanderung"
2009-01-31,194,"de","Einwanderung","-1","200901","Einwanderung"
2009-01-30,305,"de","Einwanderung","-1","200901","Einwanderung"
2009-01-24,304,"de","Einwanderung","-1","200901","Einwanderung"
2009-01-22,400,"de","Einwanderung","-1","200901","Einwanderung"
2009-01-23,302,"de","Einwanderung","-1","200901","Einwanderung"
2009-01-20,445,"de","Einwanderung","-1","200901","Einwanderung"
2009-01-21,396,"de","Einwanderung","-1","200901","Einwanderung"
2009-01-27,499,"de","Einwanderung","-1","200901","Einwanderung"
2009-01-04,276,"de","Einwanderung","-1","200901","Einwanderung"
2009-01-05,313,"de","Einwanderung","-1","200901","Einwanderung"
2009-01-06,345,"de","Einwanderung","-1","200901","Einwanderung"
2009-01-07,407,"de","Einwanderung","-1","200901","Einwanderung"
2009-01-26,547,"de","Einwanderung","-1","200901","Einwanderung"
2009-01-01,139,"de","Einwanderung","-1","200901","Einwanderung"
2009-01-02,223,"de","Einwanderung","-1","200901","Einwanderung"
2009-01-03,242,"de","Einwanderung","-1","200901","Einwanderung"
2009-01-28,419,"de","Einwanderung","-1","200901","Einwanderung"
2009-01-25,472,"de","Einwanderung","-1","200901","Einwanderung"
2009-01-08,363,"de","Einwanderung","-1","200901","Einwanderung"
2009-01-09,287,"de","Einwanderung","-1","200901","Einwanderung"
2009-02-23,445,"de","Einwanderung","-1","200902","Einwanderung"
2009-02-08,423,"de","Einwanderung","-1","200902","Einwanderung"
2009-02-09,589,"de","Einwanderung","-1","200902","Einwanderung"
2009-02-22,318,"de","Einwanderung","-1","200902","Einwanderung"
2009-02-21,193,"de","Einwanderung","-1","200902","Einwanderung"
2009-02-20,233,"de","Einwanderung","-1","200902","Einwanderung"
2009-02-27,429,"de","Einwanderung","-1","200902","Einwanderung"
2009-02-26,724,"de","Einwanderung","-1","200902","Einwanderung"
2009-02-25,502,"de","Einwanderung","-1","200902","Einwanderung"
2009-02-24,416,"de","Einwanderung","-1","200902","Einwanderung"
2009-02-01,397,"de","Einwanderung","-1","200902","Einwanderung"
2009-02-03,390,"de","Einwanderung","-1","200902","Einwanderung"
2009-02-02,471,"de","Einwanderung","-1","200902","Einwanderung"
2009-02-05,438,"de","Einwanderung","-1","200902","Einwanderung"
2009-02-04,472,"de","Einwanderung","-1","200902","Einwanderung"
2009-02-07,275,"de","Einwanderung","-1","200902","Einwanderung"
2009-02-06,295,"de","Einwanderung","-1","200902","Einwanderung"
2009-02-28,377,"de","Einwanderung","-1","200902","Einwanderung"
2009-02-18,507,"de","Einwanderung","-1","200902","Einwanderung"
2009-02-19,402,"de","Einwanderung","-1","200902","Einwanderung"
2009-02-12,424,"de","Einwanderung","-1","200902","Einwanderung"
2009-02-13,288,"de","Einwanderung","-1","200902","Einwanderung"
2009-02-10,523,"de","Einwanderung","-1","200902","Einwanderung"
2009-02-11,1030,"de","Einwanderung","-1","200902","Einwanderung"
2009-02-16,481,"de","Einwanderung","-1","200902","Einwanderung"
2009-02-17,478,"de","Einwanderung","-1","200902","Einwanderung"
2009-02-14,205,"de","Einwanderung","-1","200902","Einwanderung"
2009-02-15,468,"de","Einwanderung","-1","200902","Einwanderung"
2009-03-19,633,"de","Einwanderung","-1","200903","Einwanderung"
2009-03-18,669,"de","Einwanderung","-1","200903","Einwanderung"
2009-03-31,610,"de","Einwanderung","-1","200903","Einwanderung"
2009-03-30,688,"de","Einwanderung","-1","200903","Einwanderung"
2009-03-15,569,"de","Einwanderung","-1","200903","Einwanderung"
2009-03-14,299,"de","Einwanderung","-1","200903","Einwanderung"
2009-03-17,685,"de","Einwanderung","-1","200903","Einwanderung"
2009-03-16,793,"de","Einwanderung","-1","200903","Einwanderung"
2009-03-11,721,"de","Einwanderung","-1","200903","Einwanderung"
2009-03-10,703,"de","Einwanderung","-1","200903","Einwanderung"
2009-03-13,375,"de","Einwanderung","-1","200903","Einwanderung"
2009-03-12,604,"de","Einwanderung","-1","200903","Einwanderung"
2009-03-26,680,"de","Einwanderung","-1","200903","Einwanderung"
2009-03-27,467,"de","Einwanderung","-1","200903","Einwanderung"
2009-03-28,376,"de","Einwanderung","-1","200903","Einwanderung"
2009-03-29,597,"de","Einwanderung","-1","200903","Einwanderung"
2009-03-20,406,"de","Einwanderung","-1","200903","Einwanderung"
2009-03-21,338,"de","Einwanderung","-1","200903","Einwanderung"
2009-03-22,663,"de","Einwanderung","-1","200903","Einwanderung"
